predict,p0,p1
0,0.9648967385292053,0.03510328382253647
0,0.9645678400993347,0.03543213754892349
0,0.9652217030525208,0.03477832302451134
0,0.9658214449882507,0.03417857736349106
0,0.9658746123313904,0.03412541374564171
0,0.9657114744186401,0.034288499504327774
0,0.9654174447059631,0.03458256274461746
0,0.9678592681884766,0.03214072436094284
0,0.9674874544143677,0.03251253068447113
0,0.9625019431114197,0.037498049437999725
0,0.9646024107933044,0.03539758175611496
0,0.9668536186218262,0.03314640000462532
0,0.9640630483627319,0.03593694791197777
0,0.9616740345954895,0.03832598030567169
0,0.956408679485321,0.04359130561351776
0,0.9611445069313049,0.03885551914572716
0,0.9617295265197754,0.038270480930805206
0,0.9584448337554932,0.041555192321538925
0,0.9557459950447083,0.044253986328840256
0,0.9139652848243713,0.08603473752737045
0,0.9147201776504517,0.08527982980012894
0,0.9091581106185913,0.09084191918373108
0,0.9176676273345947,0.08233235776424408
0,0.966949462890625,0.03305056691169739
0,0.9498804211616516,0.050119590014219284
0,0.96482914686203,0.035170864313840866
0,0.965487539768219,0.0345124825835228
0,0.9448795318603516,0.05512048304080963
0,0.9637273550033569,0.03627264127135277
0,0.9630146622657776,0.03698534145951271
0,0.9671524167060852,0.03284758701920509
0,0.9579272866249084,0.042072687298059464
0,0.96579742431640625,0.03420259803533554
0,0.9631850719451904,0.03681490570306778
0,0.9624950885772705,0.03750493749976158
0,0.9363908171653748,0.06360920518636703
0,0.9305572509765625,0.0694427639245987
0,0.9300732612609863,0.06992670893669128
0,0.9675824046134949,0.03241756930947304
0,0.9652733206748962,0.03472667187452316
0,0.9662902355194092,0.03370976820588112
0,0.9574030637741089,0.04259692505002022
0,0.9665275812149048,0.033472392708063126
0,0.9664204120635986,0.033579614013433456
0,0.9660350680351257,0.03396490961313248
0,0.9665900468826294,0.033409930765628815
0,0.9664499163627625,0.03355007991194725
0,0.9646250605583191,0.035374924540519714
0,0.9647790789604187,0.03522093966603279
0,0.9656527042388916,0.0343472994863987
0,0.9588790535926819,0.041120968759059906
0,0.9649432301521301,0.035056762397289276
0,0.9677957892417908,0.03220422565937042
0,0.9669260382652283,0.03307393565773964
1,0.46923404932022095,0.530765950679779
0,0.967269778251648,0.032730210572481155
0,0.9676839113235474,0.03231607750058174
0,0.9652804136276245,0.0347195602953434
0,0.9655107259750366,0.03448928892612457
1,0.7101765275001526,0.2898234724998474
0,0.9668950438499451,0.03310493752360344
0,0.9681215882301331,0.031878430396318436
0,0.864105761051178,0.13589423894882202
0,0.866269052028656,0.1337309330701828
0,0.863294780254364,0.136705219745636
0,0.8822155594825745,0.11778441816568375
